Order ID,Order Date,ProductID,Quantity Ordered,customer_id,time_id,Year,Month,Day,Weekday,Quarter
249364,2019-04-25 15:06:00,38,1,1,292,2019,4,25,Thursday,2
186353,2019-04-25 15:08:00,32,1,61,293,2019,4,25,Thursday,2
181157,2019-04-25 15:09:00,23,1,49,294,2019,4,25,Thursday,2
191775,2019-04-25 15:09:00,96,1,87,295,2019,4,25,Thursday,2
179736,2019-04-25 15:13:00,61,1,10,296,2019,4,25,Thursday,2
178957,2019-04-25 15:17:00,79,1,4,297,2019,4,25,Thursday,2
249365,2019-04-25 15:19:00,25,1,53,298,2019,4,25,Thursday,2
249366,2019-04-25 15:19:00,80,1,62,299,2019,4,25,Thursday,2
185256,2019-04-25 15:20:00,91,1,17,300,2019,4,25,Thursday,2
185542,2019-04-25 15:21:00,45,1,94,301,2019,4,25,Thursday,2
180566,2019-04-25 15:21:00,86,1,60,302,2019,4,25,Thursday,2
187488,2019-04-25 15:22:00,20,1,44,303,2019,4,25,Thursday,2
191818,2019-04-25 15:22:00,9,1,40,304,2019,4,25,Thursday,2
179683,2019-04-25 15:26:00,2,1,71,305,2019,4,25,Thursday,2
185176,2019-04-25 15:27:00,93,2,62,306,2019,4,25,Thursday,2
249367,2019-04-25 15:27:00,61,1,16,307,2019,4,25,Thursday,2
249368,2019-04-25 15:27:00,44,1,50,308,2019,4,25,Thursday,2
190906,2019-04-25 15:27:00,55,2,57,309,2019,4,25,Thursday,2
190989,2019-04-25 15:27:00,11,1,28,310,2019,4,25,Thursday,2
180344,2019-04-25 15:27:00,72,1,49,311,2019,4,25,Thursday,2
182051,2019-04-25 15:29:00,42,1,87,312,2019,4,25,Thursday,2
177732,2019-04-25 15:29:00,40,1,99,313,2019,4,25,Thursday,2
192379,2019-04-25 15:31:00,3,1,64,314,2019,4,25,Thursday,2
179990,2019-04-25 15:35:00,9,1,13,315,2019,4,25,Thursday,2
193484,2019-04-25 15:35:00,81,1,96,316,2019,4,25,Thursday,2
189481,2019-04-25 15:36:00,66,1,22,317,2019,4,25,Thursday,2
178089,2019-04-25 15:36:00,28,1,54,318,2019,4,25,Thursday,2
181113,2019-04-25 15:43:00,1,1,56,319,2019,4,25,Thursday,2
179630,2019-04-25 15:44:00,97,1,41,320,2019,4,25,Thursday,2
194015,2019-04-25 15:46:00,71,1,73,321,2019,4,25,Thursday,2
180905,2019-04-25 15:46:00,66,1,86,322,2019,4,25,Thursday,2
178915,2019-04-25 15:46:00,57,1,25,323,2019,4,25,Thursday,2
189484,2019-04-25 15:49:00,44,1,2,324,2019,4,25,Thursday,2
179268,2019-04-25 15:52:00,25,1,14,325,2019,4,25,Thursday,2
249369,2019-04-25 15:54:00,30,2,13,326,2019,4,25,Thursday,2
249370,2019-04-25 15:54:00,96,1,65,327,2019,4,25,Thursday,2
190062,2019-04-25 15:56:00,60,3,58,328,2019,4,25,Thursday,2
184602,2019-04-25 15:58:00,42,1,3,329,2019,4,25,Thursday,2
192765,2019-04-25 15:59:00,94,1,1,330,2019,4,25,Thursday,2
177233,2019-04-25 15:59:00,90,1,39,331,2019,4,25,Thursday,2
184310,2019-04-25 16:00:00,27,1,51,332,2019,4,25,Thursday,2
177311,2019-04-25 16:03:00,45,1,53,333,2019,4,25,Thursday,2
183830,2019-04-25 16:04:00,29,1,58,334,2019,4,25,Thursday,2
190347,2019-04-25 16:04:00,29,1,12,335,2019,4,25,Thursday,2
182826,2019-04-25 16:04:00,26,1,79,336,2019,4,25,Thursday,2
177666,2019-04-25 16:05:00,97,1,85,337,2019,4,25,Thursday,2
179281,2019-04-25 16:06:00,51,1,83,338,2019,4,25,Thursday,2
177588,2019-04-25 16:08:00,27,1,47,339,2019,4,25,Thursday,2
192821,2019-04-25 16:10:00,54,1,10,340,2019,4,25,Thursday,2
181086,2019-04-25 16:20:00,82,1,51,341,2019,4,25,Thursday,2
185357,2019-04-25 16:20:00,29,1,1,342,2019,4,25,Thursday,2
184863,2019-04-25 16:21:00,27,1,83,343,2019,4,25,Thursday,2
189901,2019-04-25 16:22:00,60,1,77,344,2019,4,25,Thursday,2
177639,2019-04-25 16:22:00,66,3,2,345,2019,4,25,Thursday,2
181589,2019-04-25 16:23:00,10,1,64,346,2019,4,25,Thursday,2
191351,2019-04-25 16:24:00,27,1,26,347,2019,4,25,Thursday,2
191619,2019-04-25 16:25:00,95,1,31,348,2019,4,25,Thursday,2
182502,2019-04-25 16:28:00,46,1,97,349,2019,4,25,Thursday,2
192459,2019-04-25 16:32:00,97,1,53,350,2019,4,25,Thursday,2
178634,2019-04-25 16:38:00,48,1,64,351,2019,4,25,Thursday,2
186332,2019-04-25 16:39:00,100,1,1,352,2019,4,25,Thursday,2
185186,2019-04-25 16:40:00,91,1,30,353,2019,4,25,Thursday,2
188350,2019-04-25 16:40:00,80,1,49,354,2019,4,25,Thursday,2
191126,2019-04-25 16:43:00,66,2,60,355,2019,4,25,Thursday,2
185638,2019-04-25 16:46:00,28,1,18,356,2019,4,25,Thursday,2
187043,2019-04-25 16:47:00,52,1,94,357,2019,4,25,Thursday,2
192433,2019-04-25 16:48:00,37,1,64,358,2019,4,25,Thursday,2
182028,2019-04-25 16:49:00,53,1,34,359,2019,4,25,Thursday,2
182577,2019-04-25 16:50:00,2,1,4,360,2019,4,25,Thursday,2
193711,2019-04-25 16:51:00,85,1,8,361,2019,4,25,Thursday,2
190795,2019-04-25 16:53:00,56,1,24,362,2019,4,25,Thursday,2
182453,2019-04-25 16:53:00,84,1,50,363,2019,4,25,Thursday,2
186635,2019-04-25 16:56:00,37,1,66,364,2019,4,25,Thursday,2
176997,2019-04-25 16:57:00,54,1,86,365,2019,4,25,Thursday,2
187031,2019-04-25 16:58:00,35,2,62,366,2019,4,25,Thursday,2
179423,2019-04-25 16:58:00,63,1,68,367,2019,4,25,Thursday,2
183424,2019-04-25 16:59:00,86,1,92,368,2019,4,25,Thursday,2
189627,2019-04-25 17:00:00,16,1,44,369,2019,4,25,Thursday,2
186742,2019-04-25 17:06:00,100,1,17,370,2019,4,25,Thursday,2
192120,2019-04-25 17:12:00,87,1,98,371,2019,4,25,Thursday,2
191430,2019-04-25 17:16:00,26,1,35,372,2019,4,25,Thursday,2
182349,2019-04-25 17:16:00,17,1,44,373,2019,4,25,Thursday,2
185319,2019-04-25 17:17:00,6,1,46,374,2019,4,25,Thursday,2
187865,2019-04-25 17:19:00,44,1,60,375,2019,4,25,Thursday,2
249371,2019-04-25 17:20:00,61,1,21,376,2019,4,25,Thursday,2
249372,2019-04-25 17:20:00,59,1,45,377,2019,4,25,Thursday,2
183544,2019-04-25 17:26:00,25,1,6,378,2019,4,25,Thursday,2
188919,2019-04-25 17:27:00,31,2,37,379,2019,4,25,Thursday,2
188288,2019-04-25 17:28:00,28,1,48,380,2019,4,25,Thursday,2
193550,2019-04-25 17:30:00,43,1,81,381,2019,4,25,Thursday,2
190237,2019-04-25 17:32:00,10,1,59,382,2019,4,25,Thursday,2
185797,2019-04-25 17:35:00,16,2,4,383,2019,4,25,Thursday,2
176890,2019-04-25 17:35:00,6,1,20,384,2019,4,25,Thursday,2
179351,2019-04-25 17:38:00,40,1,60,385,2019,4,25,Thursday,2
177195,2019-04-25 17:39:00,75,1,40,386,2019,4,25,Thursday,2
178329,2019-04-25 17:40:00,92,1,70,387,2019,4,25,Thursday,2
190405,2019-04-25 17:43:00,42,1,83,388,2019,4,25,Thursday,2
178696,2019-04-25 17:45:00,23,1,47,389,2019,4,25,Thursday,2
177216,2019-04-25 17:45:00,99,1,5,390,2019,4,25,Thursday,2
182926,2019-04-25 17:46:00,41,1,7,391,2019,4,25,Thursday,2
189028,2019-04-25 17:46:00,15,1,32,392,2019,4,25,Thursday,2
189317,2019-04-25 17:47:00,57,1,85,393,2019,4,25,Thursday,2
185615,2019-04-25 17:50:00,65,1,27,394,2019,4,25,Thursday,2
190925,2019-04-25 17:55:00,96,1,94,395,2019,4,25,Thursday,2
183949,2019-04-25 17:57:00,73,1,53,396,2019,4,25,Thursday,2
179230,2019-04-25 17:57:00,33,1,71,397,2019,4,25,Thursday,2
182434,2019-04-25 17:59:00,72,1,54,398,2019,4,25,Thursday,2
184658,2019-04-25 18:05:00,8,1,31,399,2019,4,25,Thursday,2
178485,2019-04-25 18:05:00,46,1,88,400,2019,4,25,Thursday,2
177665,2019-04-25 18:08:00,81,1,37,401,2019,4,25,Thursday,2
178436,2019-04-25 18:11:00,76,1,12,402,2019,4,25,Thursday,2
180886,2019-04-25 18:11:00,13,1,92,403,2019,4,25,Thursday,2
187421,2019-04-25 18:14:00,83,1,90,404,2019,4,25,Thursday,2
188331,2019-04-25 18:16:00,62,1,7,405,2019,4,25,Thursday,2
178035,2019-04-25 18:19:00,52,1,45,406,2019,4,25,Thursday,2
249373,2019-04-25 18:21:00,71,1,36,407,2019,4,25,Thursday,2
249374,2019-04-25 18:21:00,48,1,51,408,2019,4,25,Thursday,2
179505,2019-04-25 18:21:00,32,1,25,409,2019,4,25,Thursday,2
177226,2019-04-25 18:22:00,66,1,99,410,2019,4,25,Thursday,2
180279,2019-04-25 18:22:00,19,1,82,411,2019,4,25,Thursday,2
179964,2019-04-25 18:23:00,42,1,7,412,2019,4,25,Thursday,2
183377,2019-04-25 18:24:00,97,1,48,413,2019,4,25,Thursday,2
187075,2019-04-25 18:26:00,58,1,11,414,2019,4,25,Thursday,2
189147,2019-04-25 18:28:00,17,1,22,415,2019,4,25,Thursday,2
177546,2019-04-25 18:28:00,10,2,35,416,2019,4,25,Thursday,2
186081,2019-04-25 18:29:00,91,1,59,417,2019,4,25,Thursday,2
189736,2019-04-25 18:29:00,86,1,25,418,2019,4,25,Thursday,2
178608,2019-04-25 18:31:00,11,1,21,419,2019,4,25,Thursday,2
249375,2019-04-25 18:32:00,51,1,18,420,2019,4,25,Thursday,2
249376,2019-04-25 18:32:00,15,1,52,421,2019,4,25,Thursday,2
180575,2019-04-25 18:36:00,25,1,92,422,2019,4,25,Thursday,2
182175,2019-04-25 18:37:00,66,1,92,423,2019,4,25,Thursday,2
181233,2019-04-25 18:40:00,10,1,6,424,2019,4,25,Thursday,2
183357,2019-04-25 18:43:00,46,1,64,425,2019,4,25,Thursday,2
179907,2019-04-25 18:44:00,23,1,89,426,2019,4,25,Thursday,2
186151,2019-04-25 18:45:00,77,1,57,427,2019,4,25,Thursday,2
178438,2019-04-25 18:46:00,31,1,31,428,2019,4,25,Thursday,2
188394,2019-04-25 18:48:00,97,2,62,429,2019,4,25,Thursday,2
182341,2019-04-25 18:48:00,42,3,43,430,2019,4,25,Thursday,2
188948,2019-04-25 18:49:00,49,1,56,431,2019,4,25,Thursday,2
191057,2019-04-25 18:51:00,87,1,75,432,2019,4,25,Thursday,2
183106,2019-04-25 18:51:00,101,1,35,433,2019,4,25,Thursday,2
179048,2019-04-25 18:51:00,46,1,67,434,2019,4,25,Thursday,2
177236,2019-04-25 18:52:00,12,1,54,435,2019,4,25,Thursday,2
187748,2019-04-25 18:55:00,100,2,34,436,2019,4,25,Thursday,2
189421,2019-04-25 18:56:00,38,1,74,437,2019,4,25,Thursday,2
192961,2019-04-25 18:57:00,11,1,62,438,2019,4,25,Thursday,2
192387,2019-04-25 18:57:00,90,1,5,439,2019,4,25,Thursday,2
185476,2019-04-25 18:59:00,5,1,67,440,2019,4,25,Thursday,2
191570,2019-04-25 19:01:00,101,1,3,441,2019,4,25,Thursday,2
180360,2019-04-25 19:01:00,58,1,54,442,2019,4,25,Thursday,2
188630,2019-04-25 19:01:00,72,1,23,443,2019,4,25,Thursday,2
193517,2019-04-25 19:01:00,28,1,51,444,2019,4,25,Thursday,2
181193,2019-04-25 19:01:00,37,3,36,445,2019,4,25,Thursday,2
192469,2019-04-25 19:01:00,84,1,94,446,2019,4,25,Thursday,2
180071,2019-04-25 19:02:00,88,1,56,447,2019,4,25,Thursday,2
179421,2019-04-25 19:04:00,87,1,49,448,2019,4,25,Thursday,2
177238,2019-04-25 19:04:00,28,1,79,449,2019,4,25,Thursday,2
249377,2019-04-25 19:04:00,48,1,76,450,2019,4,25,Thursday,2
249378,2019-04-25 19:04:00,97,1,26,451,2019,4,25,Thursday,2
186718,2019-04-25 19:06:00,4,1,10,452,2019,4,25,Thursday,2
187774,2019-04-25 19:07:00,6,1,46,453,2019,4,25,Thursday,2
184187,2019-04-25 19:09:00,91,1,33,454,2019,4,25,Thursday,2
178911,2019-04-25 19:11:00,29,1,79,455,2019,4,25,Thursday,2
181045,2019-04-25 19:11:00,56,1,16,456,2019,4,25,Thursday,2
191578,2019-04-25 19:13:00,17,1,78,457,2019,4,25,Thursday,2
183824,2019-04-25 19:15:00,8,1,13,458,2019,4,25,Thursday,2
184470,2019-04-25 19:18:00,89,1,5,459,2019,4,25,Thursday,2
182746,2019-04-25 19:19:00,2,1,19,460,2019,4,25,Thursday,2
249379,2019-04-25 19:19:00,15,1,83,461,2019,4,25,Thursday,2
249380,2019-04-25 19:19:00,9,2,67,462,2019,4,25,Thursday,2
185027,2019-04-25 19:20:00,3,1,51,463,2019,4,25,Thursday,2
187027,2019-04-25 19:22:00,74,2,76,464,2019,4,25,Thursday,2
184486,2019-04-25 19:24:00,58,1,85,465,2019,4,25,Thursday,2
184544,2019-04-25 19:27:00,3,1,88,466,2019,4,25,Thursday,2
181432,2019-04-25 19:27:00,26,1,8,467,2019,4,25,Thursday,2
180120,2019-04-25 19:27:00,64,1,18,468,2019,4,25,Thursday,2
181992,2019-04-25 19:29:00,70,1,36,469,2019,4,25,Thursday,2
181341,2019-04-25 19:29:00,63,1,87,470,2019,4,25,Thursday,2
182802,2019-04-25 19:30:00,42,1,80,471,2019,4,25,Thursday,2
186863,2019-04-25 19:31:00,82,4,88,472,2019,4,25,Thursday,2
188792,2019-04-25 19:36:00,31,1,71,473,2019,4,25,Thursday,2
183691,2019-04-25 19:37:00,5,1,17,474,2019,4,25,Thursday,2
249381,2019-04-25 19:41:00,18,1,64,475,2019,4,25,Thursday,2
249382,2019-04-25 19:41:00,76,1,95,476,2019,4,25,Thursday,2
192163,2019-04-25 19:41:00,41,1,94,477,2019,4,25,Thursday,2
193088,2019-04-25 19:43:00,73,1,21,478,2019,4,25,Thursday,2
192326,2019-04-25 19:45:00,18,1,49,479,2019,4,25,Thursday,2
189601,2019-04-25 19:47:00,54,1,1,480,2019,4,25,Thursday,2
179708,2019-04-25 19:48:00,4,1,36,481,2019,4,25,Thursday,2
192857,2019-04-25 19:49:00,46,1,56,482,2019,4,25,Thursday,2
186692,2019-04-25 19:49:00,51,1,74,483,2019,4,25,Thursday,2
181782,2019-04-25 19:50:00,30,1,80,484,2019,4,25,Thursday,2
186356,2019-04-25 19:51:00,97,1,45,485,2019,4,25,Thursday,2
179798,2019-04-25 19:53:00,46,1,10,486,2019,4,25,Thursday,2
190834,2019-04-25 19:53:00,7,1,82,487,2019,4,25,Thursday,2
192279,2019-04-25 19:56:00,26,1,54,488,2019,4,25,Thursday,2
190278,2019-04-25 19:58:00,70,1,20,489,2019,4,25,Thursday,2
181632,2019-04-25 20:02:00,91,1,43,490,2019,4,25,Thursday,2
249383,2019-04-25 20:03:00,28,1,63,491,2019,4,25,Thursday,2
249384,2019-04-25 20:03:00,32,1,45,492,2019,4,25,Thursday,2
179389,2019-04-25 20:04:00,40,1,90,493,2019,4,25,Thursday,2
176773,2019-04-25 20:07:00,21,2,16,494,2019,4,25,Thursday,2
179884,2019-04-25 20:12:00,97,1,12,495,2019,4,25,Thursday,2
179546,2019-04-25 20:17:00,72,1,23,496,2019,4,25,Thursday,2
180238,2019-04-25 20:17:00,74,1,40,497,2019,4,25,Thursday,2
187856,2019-04-25 20:18:00,53,1,2,498,2019,4,25,Thursday,2
188501,2019-04-25 20:24:00,64,1,92,499,2019,4,25,Thursday,2
187951,2019-04-25 20:27:00,86,1,9,500,2019,4,25,Thursday,2
192488,2019-04-25 20:33:00,46,1,33,501,2019,4,25,Thursday,2
178050,2019-04-25 20:33:00,20,2,81,502,2019,4,25,Thursday,2
185688,2019-04-25 20:35:00,85,1,80,503,2019,4,25,Thursday,2
176661,2019-04-25 20:40:00,68,1,92,504,2019,4,25,Thursday,2
178868,2019-04-25 20:43:00,11,1,8,505,2019,4,25,Thursday,2
189017,2019-04-25 20:43:00,99,1,45,506,2019,4,25,Thursday,2
183027,2019-04-25 20:44:00,63,1,96,507,2019,4,25,Thursday,2
178363,2019-04-25 20:45:00,68,1,7,508,2019,4,25,Thursday,2
182259,2019-04-25 20:46:00,58,1,3,509,2019,4,25,Thursday,2
190614,2019-04-25 20:48:00,26,1,53,510,2019,4,25,Thursday,2
182880,2019-04-25 20:50:00,84,1,90,511,2019,4,25,Thursday,2
249385,2019-04-25 20:51:00,29,1,36,512,2019,4,25,Thursday,2
249386,2019-04-25 20:51:00,83,1,98,513,2019,4,25,Thursday,2
178921,2019-04-25 20:51:00,74,1,20,514,2019,4,25,Thursday,2
176908,2019-04-25 20:53:00,42,1,56,515,2019,4,25,Thursday,2
182805,2019-04-25 20:55:00,5,1,91,516,2019,4,25,Thursday,2
188160,2019-04-25 20:56:00,7,1,32,517,2019,4,25,Thursday,2
191710,2019-04-25 20:59:00,50,1,20,518,2019,4,25,Thursday,2
176867,2019-04-25 21:00:00,6,1,36,519,2019,4,25,Thursday,2
191438,2019-04-25 21:02:00,10,1,44,520,2019,4,25,Thursday,2
184792,2019-04-25 21:04:00,68,1,98,521,2019,4,25,Thursday,2
191061,2019-04-25 21:05:00,7,1,99,522,2019,4,25,Thursday,2
191993,2019-04-25 21:07:00,54,1,87,523,2019,4,25,Thursday,2
191089,2019-04-25 21:07:00,101,1,73,524,2019,4,25,Thursday,2
191528,2019-04-25 21:08:00,14,1,8,525,2019,4,25,Thursday,2
188083,2019-04-25 21:09:00,66,1,50,526,2019,4,25,Thursday,2
181905,2019-04-25 21:19:00,29,1,5,527,2019,4,25,Thursday,2
193706,2019-04-25 21:21:00,87,1,7,528,2019,4,25,Thursday,2
186921,2019-04-25 21:22:00,15,1,43,529,2019,4,25,Thursday,2
176670,2019-04-25 21:23:00,36,1,40,530,2019,4,25,Thursday,2
189579,2019-04-25 21:25:00,11,2,32,531,2019,4,25,Thursday,2
178597,2019-04-25 21:25:00,70,1,79,532,2019,4,25,Thursday,2
192226,2019-04-25 21:27:00,14,1,14,533,2019,4,25,Thursday,2
188803,2019-04-25 21:27:00,93,2,55,534,2019,4,25,Thursday,2
182469,2019-04-25 21:27:00,101,1,58,535,2019,4,25,Thursday,2
187006,2019-04-25 21:34:00,7,2,30,536,2019,4,25,Thursday,2
187544,2019-04-25 21:36:00,91,1,73,537,2019,4,25,Thursday,2
176641,2019-04-25 21:36:00,54,1,20,538,2019,4,25,Thursday,2
193350,2019-04-25 21:39:00,50,2,2,539,2019,4,25,Thursday,2
193879,2019-04-25 21:40:00,4,1,62,540,2019,4,25,Thursday,2
193637,2019-04-25 21:44:00,17,1,46,541,2019,4,25,Thursday,2
183928,2019-04-25 21:44:00,28,1,45,542,2019,4,25,Thursday,2
180640,2019-04-25 21:51:00,8,1,98,543,2019,4,25,Thursday,2
181442,2019-04-25 21:53:00,56,1,86,544,2019,4,25,Thursday,2
177770,2019-04-25 21:53:00,100,1,59,545,2019,4,25,Thursday,2
185817,2019-04-25 21:54:00,53,1,9,546,2019,4,25,Thursday,2
181720,2019-04-25 21:56:00,13,1,43,547,2019,4,25,Thursday,2
178659,2019-04-25 21:57:00,6,1,99,548,2019,4,25,Thursday,2
183531,2019-04-25 22:05:00,47,1,37,549,2019,4,25,Thursday,2
193524,2019-04-25 22:07:00,75,1,18,550,2019,4,25,Thursday,2
192944,2019-04-25 22:08:00,77,1,54,551,2019,4,25,Thursday,2
184317,2019-04-25 22:08:00,41,1,88,552,2019,4,25,Thursday,2
188089,2019-04-25 22:15:00,71,1,46,553,2019,4,25,Thursday,2
192219,2019-04-25 22:15:00,30,1,37,554,2019,4,25,Thursday,2
178805,2019-04-25 22:16:00,64,1,72,555,2019,4,25,Thursday,2
188043,2019-04-25 22:17:00,40,1,59,556,2019,4,25,Thursday,2
184574,2019-04-25 22:18:00,58,1,30,557,2019,4,25,Thursday,2
182315,2019-04-25 22:21:00,93,1,96,558,2019,4,25,Thursday,2
187541,2019-04-25 22:21:00,78,1,68,559,2019,4,25,Thursday,2
190962,2019-04-25 22:21:00,27,1,91,560,2019,4,25,Thursday,2
183727,2019-04-25 22:28:00,36,2,65,561,2019,4,25,Thursday,2
178888,2019-04-25 22:28:00,12,1,93,562,2019,4,25,Thursday,2
188074,2019-04-25 22:31:00,82,1,3,563,2019,4,25,Thursday,2
193665,2019-04-25 22:38:00,16,1,54,564,2019,4,25,Thursday,2
180097,2019-04-25 22:40:00,58,2,48,565,2019,4,25,Thursday,2
187103,2019-04-25 22:48:00,64,1,78,566,2019,4,25,Thursday,2
180633,2019-04-25 22:49:00,51,1,63,567,2019,4,25,Thursday,2
178256,2019-04-25 22:50:00,19,1,34,568,2019,4,25,Thursday,2
183099,2019-04-25 22:54:00,25,1,51,569,2019,4,25,Thursday,2
184255,2019-04-25 22:56:00,29,1,49,570,2019,4,25,Thursday,2
193365,2019-04-25 22:59:00,91,1,62,571,2019,4,25,Thursday,2
192461,2019-04-25 23:00:00,90,2,15,572,2019,4,25,Thursday,2
188020,2019-04-25 23:01:00,63,1,27,573,2019,4,25,Thursday,2
182342,2019-04-25 23:04:00,38,1,82,574,2019,4,25,Thursday,2
189039,2019-04-25 23:05:00,68,1,37,575,2019,4,25,Thursday,2
192579,2019-04-25 23:07:00,11,1,75,576,2019,4,25,Thursday,2
179217,2019-04-25 23:09:00,54,1,60,577,2019,4,25,Thursday,2
193899,2019-04-25 23:10:00,52,1,55,578,2019,4,25,Thursday,2
190209,2019-04-25 23:10:00,83,1,23,579,2019,4,25,Thursday,2
182181,2019-04-25 23:11:00,6,1,85,580,2019,4,25,Thursday,2
193434,2019-04-25 23:11:00,59,1,90,581,2019,4,25,Thursday,2
186510,2019-04-25 23:15:00,50,1,17,582,2019,4,25,Thursday,2
187558,2019-04-25 23:15:00,36,1,90,583,2019,4,25,Thursday,2
179589,2019-04-25 23:23:00,77,1,84,584,2019,4,25,Thursday,2
188368,2019-04-25 23:45:00,81,1,6,585,2019,4,25,Thursday,2
192274,2019-04-25 23:46:00,51,1,96,586,2019,4,25,Thursday,2
180036,2019-04-25 23:46:00,48,1,89,587,2019,4,25,Thursday,2
188360,2019-04-25 23:48:00,51,1,27,588,2019,4,25,Thursday,2
186922,2019-04-25 23:49:00,20,1,31,589,2019,4,25,Thursday,2
249387,2019-04-25 23:53:00,6,1,49,590,2019,4,25,Thursday,2
249388,2019-04-25 23:53:00,75,1,51,591,2019,4,25,Thursday,2
187877,2019-04-26 00:01:00,81,1,53,1,2019,4,26,Friday,2
180662,2019-04-26 00:06:00,15,1,76,2,2019,4,26,Friday,2
189454,2019-04-26 00:10:00,61,1,19,3,2019,4,26,Friday,2
188180,2019-04-26 00:17:00,66,1,32,4,2019,4,26,Friday,2
188613,2019-04-26 00:21:00,55,1,97,5,2019,4,26,Friday,2
190571,2019-04-26 00:28:00,21,1,50,6,2019,4,26,Friday,2
183131,2019-04-26 00:32:00,12,1,72,7,2019,4,26,Friday,2
190621,2019-04-26 00:35:00,66,1,55,8,2019,4,26,Friday,2
176610,2019-04-26 00:40:00,3,1,59,9,2019,4,26,Friday,2
182362,2019-04-26 00:51:00,40,1,55,10,2019,4,26,Friday,2
188011,2019-04-26 00:53:00,49,1,3,11,2019,4,26,Friday,2
185336,2019-04-26 00:56:00,50,1,2,12,2019,4,26,Friday,2
182066,2019-04-26 01:03:00,41,1,46,13,2019,4,26,Friday,2
191928,2019-04-26 01:19:00,18,1,30,14,2019,4,26,Friday,2
177633,2019-04-26 01:30:00,20,1,82,15,2019,4,26,Friday,2
188096,2019-04-26 01:33:00,84,1,32,16,2019,4,26,Friday,2
180490,2019-04-26 01:34:00,26,1,11,17,2019,4,26,Friday,2
177713,2019-04-26 01:40:00,24,1,14,18,2019,4,26,Friday,2
177980,2019-04-26 02:36:00,95,1,87,19,2019,4,26,Friday,2
187119,2019-04-26 02:54:00,40,1,11,20,2019,4,26,Friday,2
183847,2019-04-26 03:01:00,53,1,4,21,2019,4,26,Friday,2
184868,2019-04-26 04:13:00,18,1,80,22,2019,4,26,Friday,2
183948,2019-04-26 04:34:00,8,1,75,23,2019,4,26,Friday,2
187396,2019-04-26 04:43:00,31,1,38,24,2019,4,26,Friday,2
182510,2019-04-26 05:19:00,97,1,80,25,2019,4,26,Friday,2
249389,2019-04-26 05:29:00,61,1,98,26,2019,4,26,Friday,2
249390,2019-04-26 05:29:00,80,1,96,27,2019,4,26,Friday,2
177075,2019-04-26 05:30:00,101,1,30,28,2019,4,26,Friday,2
249391,2019-04-26 05:43:00,30,1,19,29,2019,4,26,Friday,2
249392,2019-04-26 05:43:00,51,1,15,30,2019,4,26,Friday,2
186507,2019-04-26 05:43:00,74,1,17,31,2019,4,26,Friday,2
191688,2019-04-26 05:45:00,28,1,86,32,2019,4,26,Friday,2
183821,2019-04-26 05:59:00,83,1,82,33,2019,4,26,Friday,2
249393,2019-04-26 06:09:00,31,1,95,34,2019,4,26,Friday,2
249394,2019-04-26 06:09:00,81,1,88,35,2019,4,26,Friday,2
249395,2019-04-26 06:16:00,4,1,24,36,2019,4,26,Friday,2
249396,2019-04-26 06:16:00,45,1,14,37,2019,4,26,Friday,2
177755,2019-04-26 06:24:00,76,1,56,38,2019,4,26,Friday,2
186084,2019-04-26 06:26:00,17,1,90,39,2019,4,26,Friday,2
191845,2019-04-26 06:29:00,85,1,10,40,2019,4,26,Friday,2
189015,2019-04-26 06:36:00,36,1,45,41,2019,4,26,Friday,2
186051,2019-04-26 06:47:00,45,3,88,42,2019,4,26,Friday,2
177904,2019-04-26 06:56:00,36,1,76,43,2019,4,26,Friday,2
182046,2019-04-26 07:07:00,53,1,22,44,2019,4,26,Friday,2
188512,2019-04-26 07:09:00,20,1,32,45,2019,4,26,Friday,2
185349,2019-04-26 07:26:00,17,5,62,46,2019,4,26,Friday,2
185990,2019-04-26 07:27:00,20,1,30,47,2019,4,26,Friday,2
177932,2019-04-26 07:28:00,36,1,88,48,2019,4,26,Friday,2
178943,2019-04-26 07:35:00,9,1,70,49,2019,4,26,Friday,2
179508,2019-04-26 07:36:00,53,1,85,50,2019,4,26,Friday,2
192445,2019-04-26 07:39:00,58,1,5,51,2019,4,26,Friday,2
193477,2019-04-26 07:50:00,42,1,85,52,2019,4,26,Friday,2
176749,2019-04-26 07:55:00,40,1,46,53,2019,4,26,Friday,2
191573,2019-04-26 07:56:00,59,1,100,54,2019,4,26,Friday,2
182122,2019-04-26 07:59:00,67,1,48,55,2019,4,26,Friday,2
249397,2019-04-26 08:05:00,40,1,12,56,2019,4,26,Friday,2
249398,2019-04-26 08:05:00,9,1,9,57,2019,4,26,Friday,2
192301,2019-04-26 08:05:00,30,1,82,58,2019,4,26,Friday,2
191135,2019-04-26 08:09:00,55,1,59,59,2019,4,26,Friday,2
179893,2019-04-26 08:11:00,5,1,24,60,2019,4,26,Friday,2
185168,2019-04-26 08:12:00,44,1,100,61,2019,4,26,Friday,2
181187,2019-04-26 08:12:00,56,1,84,62,2019,4,26,Friday,2
183045,2019-04-26 08:16:00,27,1,63,63,2019,4,26,Friday,2
187365,2019-04-26 08:17:00,43,1,47,64,2019,4,26,Friday,2
181908,2019-04-26 08:22:00,36,1,51,65,2019,4,26,Friday,2
182076,2019-04-26 08:23:00,78,1,2,66,2019,4,26,Friday,2
193078,2019-04-26 08:25:00,38,1,5,67,2019,4,26,Friday,2
187486,2019-04-26 08:25:00,35,1,68,68,2019,4,26,Friday,2
